ID,CODAUTO,Comunidad,CPRO,Provincia,SERIAL,TIP_H,TOT_MH,TOT10_15,ORD,TABLET,TELEF1,TELEF2,VIV_INTER,INTEFOR,NPER,SEXO,EDAD,PC,INT,MOVIL
310945403 1,15,"Navarra, Comunidad Foral de",31,Navarra,09454,4,5,3,1,1,1,1,1,1,03,1,14,1,1,6
310945403 2,15,"Navarra, Comunidad Foral de",31,Navarra,09454,4,5,3,1,1,1,1,1,1,04,1,11,1,1,6
310945403 3,15,"Navarra, Comunidad Foral de",31,Navarra,09454,4,5,3,1,1,1,1,1,1,05,1,11,1,1,6
310945903 1,15,"Navarra, Comunidad Foral de",31,Navarra,09459,2,2,1,1,6,6,1,1,1,03,1,14,1,6,6
310946303 1,15,"Navarra, Comunidad Foral de",31,Navarra,09463,4,4,1,1,1,1,1,1,1,03,6,12,1,1,1
310947003 1,15,"Navarra, Comunidad Foral de",31,Navarra,09470,4,4,1,1,6,1,1,1,1,03,1,13,1,1,1
310947202 1,15,"Navarra, Comunidad Foral de",31,Navarra,09472,2,2,1,1,1,6,1,1,1,02,6,12,1,1,1
310947304 1,15,"Navarra, Comunidad Foral de",31,Navarra,09473,4,5,2,1,1,1,1,1,1,04,6,15,1,1,1
310947304 2,15,"Navarra, Comunidad Foral de",31,Navarra,09473,4,5,2,1,1,1,1,1,1,05,1,15,1,1,1
310952803 1,15,"Navarra, Comunidad Foral de",31,Navarra,09528,4,5,1,1,1,1,1,1,1,03,6,10,1,1,6
310953203 1,15,"Navarra, Comunidad Foral de",31,Navarra,09532,4,4,2,1,1,6,1,1,1,03,1,15,1,1,1
310953203 2,15,"Navarra, Comunidad Foral de",31,Navarra,09532,4,4,2,1,1,6,1,1,1,04,1,15,1,1,1
310953404 1,15,"Navarra, Comunidad Foral de",31,Navarra,09534,4,4,1,1,6,6,1,1,1,04,6,15,1,1,1
310953905 1,15,"Navarra, Comunidad Foral de",31,Navarra,09539,4,5,1,1,1,1,1,1,1,05,1,15,1,1,1
310954103 1,15,"Navarra, Comunidad Foral de",31,Navarra,09541,4,3,1,1,1,6,1,1,1,03,1,13,1,1,1
310954704 1,15,"Navarra, Comunidad Foral de",31,Navarra,09547,4,4,1,1,1,1,1,1,1,04,1,13,1,6,6
310955105 1,15,"Navarra, Comunidad Foral de",31,Navarra,09551,4,5,1,1,1,1,1,1,1,05,1,15,1,1,1
310956305 1,15,"Navarra, Comunidad Foral de",31,Navarra,09563,4,5,1,1,1,6,1,1,1,05,6,13,1,1,1
310957203 1,15,"Navarra, Comunidad Foral de",31,Navarra,09572,4,5,1,6,1,6,1,1,1,03,1,15,1,1,1
310957903 1,15,"Navarra, Comunidad Foral de",31,Navarra,09579,4,4,2,1,1,6,1,1,1,03,1,12,1,1,1
310957903 2,15,"Navarra, Comunidad Foral de",31,Navarra,09579,4,4,2,1,1,6,1,1,1,04,1,10,1,1,1
310958104 1,15,"Navarra, Comunidad Foral de",31,Navarra,09581,4,4,1,1,1,1,1,1,1,04,1,15,1,1,1
310958203 1,15,"Navarra, Comunidad Foral de",31,Navarra,09582,2,4,2,1,1,1,1,1,1,03,1,13,1,1,1
310958203 2,15,"Navarra, Comunidad Foral de",31,Navarra,09582,2,4,2,1,1,1,1,1,1,04,1,10,1,1,1
310958703 1,15,"Navarra, Comunidad Foral de",31,Navarra,09587,2,3,1,1,1,1,1,1,1,03,6,14,1,1,1
310959702 1,15,"Navarra, Comunidad Foral de",31,Navarra,09597,4,4,1,1,1,6,1,1,1,02,1,12,1,1,6
310960204 1,15,"Navarra, Comunidad Foral de",31,Navarra,09602,4,4,1,1,6,1,1,1,1,04,1,14,1,1,1
310960804 1,15,"Navarra, Comunidad Foral de",31,Navarra,09608,4,4,1,1,1,1,1,1,1,04,6,14,1,1,1
310961801 1,15,"Navarra, Comunidad Foral de",31,Navarra,09618,4,4,2,1,1,1,1,1,1,01,6,11,1,1,6
310961801 2,15,"Navarra, Comunidad Foral de",31,Navarra,09618,4,4,2,1,1,1,1,1,1,02,1,14,1,1,1
310962305 1,15,"Navarra, Comunidad Foral de",31,Navarra,09623,4,5,1,1,1,1,1,1,1,05,6,14,1,1,1
310964003 1,15,"Navarra, Comunidad Foral de",31,Navarra,09640,4,5,1,1,1,1,1,1,1,03,6,11,1,6,6
310964401 1,15,"Navarra, Comunidad Foral de",31,Navarra,09644,4,5,2,1,1,6,1,1,1,01,1,14,1,1,1
310964401 2,15,"Navarra, Comunidad Foral de",31,Navarra,09644,4,5,2,1,1,6,1,1,1,02,1,12,1,1,6
310965203 1,15,"Navarra, Comunidad Foral de",31,Navarra,09652,4,4,2,1,1,6,1,1,1,03,1,12,1,1,1
310965203 2,15,"Navarra, Comunidad Foral de",31,Navarra,09652,4,4,2,1,1,6,1,1,1,04,6,10,1,1,6
310965403 1,15,"Navarra, Comunidad Foral de",31,Navarra,09654,4,4,1,1,1,1,1,1,1,03,1,10,1,1,6
310967002 1,15,"Navarra, Comunidad Foral de",31,Navarra,09670,2,2,1,1,6,6,1,1,2,02,1,14,1,1,6
310967905 1,15,"Navarra, Comunidad Foral de",31,Navarra,09679,4,4,1,1,1,1,1,1,1,05,6,10,1,1,6
310968002 1,15,"Navarra, Comunidad Foral de",31,Navarra,09680,4,4,2,1,1,1,1,1,1,02,6,14,1,1,1
310968002 2,15,"Navarra, Comunidad Foral de",31,Navarra,09680,4,4,2,1,1,1,1,1,1,03,1,11,1,6,1
310968303 1,15,"Navarra, Comunidad Foral de",31,Navarra,09683,4,4,1,1,1,1,1,1,1,03,1,12,1,1,1
310968502 1,15,"Navarra, Comunidad Foral de",31,Navarra,09685,4,4,1,1,1,6,1,1,1,02,6,10,1,1,6
310969403 1,15,"Navarra, Comunidad Foral de",31,Navarra,09694,4,4,1,1,6,1,1,1,1,03,1,12,1,1,1
310969703 1,15,"Navarra, Comunidad Foral de",31,Navarra,09697,2,3,1,1,1,6,1,1,1,03,1,11,1,1,1
310971003 1,15,"Navarra, Comunidad Foral de",31,Navarra,09710,4,4,2,1,1,1,1,1,1,03,6,15,1,1,1
310971003 2,15,"Navarra, Comunidad Foral de",31,Navarra,09710,4,4,2,1,1,1,1,1,1,04,6,11,1,1,6
310971704 1,15,"Navarra, Comunidad Foral de",31,Navarra,09717,4,4,1,1,1,1,1,1,1,04,1,12,1,1,6
310971803 1,15,"Navarra, Comunidad Foral de",31,Navarra,09718,4,4,2,1,1,6,1,1,1,03,1,14,1,1,1
310971803 2,15,"Navarra, Comunidad Foral de",31,Navarra,09718,4,4,2,1,1,6,1,1,1,04,6,14,1,1,1
310972102 1,15,"Navarra, Comunidad Foral de",31,Navarra,09721,2,2,1,1,1,6,1,1,1,02,6,12,1,1,1
310972203 1,15,"Navarra, Comunidad Foral de",31,Navarra,09722,4,5,3,1,1,6,1,1,1,03,1,15,1,1,1
310972203 2,15,"Navarra, Comunidad Foral de",31,Navarra,09722,4,5,3,1,1,6,1,1,1,04,6,12,1,1,1
310972203 3,15,"Navarra, Comunidad Foral de",31,Navarra,09722,4,5,3,1,1,6,1,1,1,05,1,10,1,1,6
310972305 1,15,"Navarra, Comunidad Foral de",31,Navarra,09723,4,5,1,1,1,1,1,1,1,05,6,15,1,1,1
310972403 1,15,"Navarra, Comunidad Foral de",31,Navarra,09724,4,4,2,1,1,6,1,1,1,03,1,14,1,1,1
310972403 2,15,"Navarra, Comunidad Foral de",31,Navarra,09724,4,4,2,1,1,6,1,1,1,04,1,12,1,1,1
310972604 1,15,"Navarra, Comunidad Foral de",31,Navarra,09726,4,4,1,1,1,6,1,1,1,04,6,14,1,1,1
310973902 1,15,"Navarra, Comunidad Foral de",31,Navarra,09739,2,3,1,1,6,1,1,1,1,02,1,11,1,1,6
310974904 1,15,"Navarra, Comunidad Foral de",31,Navarra,09749,4,4,1,1,1,1,1,1,1,04,1,10,1,1,6
310975203 1,15,"Navarra, Comunidad Foral de",31,Navarra,09752,4,4,1,1,1,6,1,1,1,03,1,15,1,1,1
310975603 1,15,"Navarra, Comunidad Foral de",31,Navarra,09756,4,3,1,1,6,1,1,1,2,03,6,13,1,1,1
310975803 1,15,"Navarra, Comunidad Foral de",31,Navarra,09758,4,4,2,1,1,1,1,1,1,03,1,15,1,1,1
310975803 2,15,"Navarra, Comunidad Foral de",31,Navarra,09758,4,4,2,1,1,1,1,1,1,04,1,12,1,1,1
310976603 1,15,"Navarra, Comunidad Foral de",31,Navarra,09766,4,4,1,1,1,6,1,1,1,03,6,11,1,1,6
310978202 1,15,"Navarra, Comunidad Foral de",31,Navarra,09782,2,4,3,6,6,6,1,1,2,02,1,15,1,1,1
310978202 2,15,"Navarra, Comunidad Foral de",31,Navarra,09782,2,4,3,6,6,6,1,1,2,03,1,14,1,1,1
310978202 3,15,"Navarra, Comunidad Foral de",31,Navarra,09782,2,4,3,6,6,6,1,1,2,04,6,14,1,1,6
310978706 1,15,"Navarra, Comunidad Foral de",31,Navarra,09787,4,6,1,6,1,6,1,1,2,06,6,13,1,1,1
310979403 1,15,"Navarra, Comunidad Foral de",31,Navarra,09794,4,3,1,1,1,1,1,1,1,03,1,14,1,1,1
310980504 1,15,"Navarra, Comunidad Foral de",31,Navarra,09805,4,4,1,1,9,6,1,1,1,04,1,13,1,1,1
310981602 1,15,"Navarra, Comunidad Foral de",31,Navarra,09816,4,7,2,1,1,1,1,1,1,02,6,11,1,1,6
310981602 2,15,"Navarra, Comunidad Foral de",31,Navarra,09816,4,7,2,1,1,1,1,1,1,03,6,11,1,1,6
310981704 1,15,"Navarra, Comunidad Foral de",31,Navarra,09817,4,4,1,1,1,1,1,1,1,04,6,12,1,1,1
310981904 1,15,"Navarra, Comunidad Foral de",31,Navarra,09819,4,7,2,1,1,1,1,1,1,04,1,15,1,1,6
310981904 2,15,"Navarra, Comunidad Foral de",31,Navarra,09819,4,7,2,1,1,1,1,1,1,05,6,12,1,1,6
310982009 1,15,"Navarra, Comunidad Foral de",31,Navarra,09820,4,11,2,1,1,1,1,1,1,09,1,14,1,1,6
310982009 2,15,"Navarra, Comunidad Foral de",31,Navarra,09820,4,11,2,1,1,1,1,1,1,10,1,13,1,1,6
310982303 1,15,"Navarra, Comunidad Foral de",31,Navarra,09823,4,4,2,1,1,6,1,1,1,03,1,15,1,1,1
310982303 2,15,"Navarra, Comunidad Foral de",31,Navarra,09823,4,4,2,1,1,6,1,1,1,04,6,12,1,1,6
310984804 1,15,"Navarra, Comunidad Foral de",31,Navarra,09848,4,4,1,1,1,6,1,1,1,04,1,15,1,1,1
310985102 1,15,"Navarra, Comunidad Foral de",31,Navarra,09851,2,3,1,6,6,1,1,1,2,02,1,15,1,1,1
310985602 1,15,"Navarra, Comunidad Foral de",31,Navarra,09856,4,4,2,1,1,6,1,1,1,02,1,14,1,1,1
310985602 2,15,"Navarra, Comunidad Foral de",31,Navarra,09856,4,4,2,1,1,6,1,1,1,03,6,11,1,1,6
310986003 1,15,"Navarra, Comunidad Foral de",31,Navarra,09860,4,5,1,1,1,6,1,1,1,03,6,12,1,1,1
310986102 1,15,"Navarra, Comunidad Foral de",31,Navarra,09861,2,3,2,1,1,1,1,1,1,02,6,12,1,1,6
310986102 2,15,"Navarra, Comunidad Foral de",31,Navarra,09861,2,3,2,1,1,1,1,1,1,03,6,10,1,1,6
310987402 1,15,"Navarra, Comunidad Foral de",31,Navarra,09874,4,3,1,1,1,1,1,1,1,02,1,15,1,1,1
310987604 1,15,"Navarra, Comunidad Foral de",31,Navarra,09876,4,4,1,1,6,1,1,1,1,04,6,15,1,1,1
310988503 1,15,"Navarra, Comunidad Foral de",31,Navarra,09885,4,4,2,1,1,1,1,1,1,03,1,15,1,1,1
310988503 2,15,"Navarra, Comunidad Foral de",31,Navarra,09885,4,4,2,1,1,1,1,1,1,04,6,10,1,1,6
310988802 1,15,"Navarra, Comunidad Foral de",31,Navarra,09888,4,3,1,1,6,1,1,1,1,02,1,15,1,1,1
310989002 1,15,"Navarra, Comunidad Foral de",31,Navarra,09890,4,4,2,1,1,1,1,1,1,02,1,14,1,1,1
310989002 2,15,"Navarra, Comunidad Foral de",31,Navarra,09890,4,4,2,1,1,1,1,1,1,03,1,11,1,1,1
310989304 1,15,"Navarra, Comunidad Foral de",31,Navarra,09893,4,4,1,1,1,1,1,1,1,04,1,14,1,1,1
310989703 1,15,"Navarra, Comunidad Foral de",31,Navarra,09897,4,4,1,1,1,1,1,1,1,03,6,13,1,1,1
310989902 1,15,"Navarra, Comunidad Foral de",31,Navarra,09899,4,5,2,1,1,1,1,1,1,02,1,15,1,1,1
310989902 2,15,"Navarra, Comunidad Foral de",31,Navarra,09899,4,5,2,1,1,1,1,1,1,03,1,14,1,1,1
310990903 1,15,"Navarra, Comunidad Foral de",31,Navarra,09909,4,5,1,1,1,6,1,1,1,03,6,12,1,1,1
310991502 1,15,"Navarra, Comunidad Foral de",31,Navarra,09915,4,4,1,1,1,1,1,1,1,02,1,10,1,1,6
310991603 1,15,"Navarra, Comunidad Foral de",31,Navarra,09916,4,4,1,1,6,1,1,1,1,03,1,13,1,1,1
310991802 1,15,"Navarra, Comunidad Foral de",31,Navarra,09918,5,3,2,1,1,6,1,1,1,02,1,11,1,1,6
310991802 2,15,"Navarra, Comunidad Foral de",31,Navarra,09918,5,3,2,1,1,6,1,1,1,03,6,10,1,1,6
310992003 1,15,"Navarra, Comunidad Foral de",31,Navarra,09920,4,5,2,1,1,1,1,1,1,03,6,10,1,1,6
310992003 2,15,"Navarra, Comunidad Foral de",31,Navarra,09920,4,5,2,1,1,1,1,1,1,04,1,10,1,1,6
310992404 1,15,"Navarra, Comunidad Foral de",31,Navarra,09924,4,4,1,1,1,1,1,1,1,04,6,13,1,1,1
310992504 1,15,"Navarra, Comunidad Foral de",31,Navarra,09925,4,4,1,1,1,1,1,1,1,04,6,15,1,1,1
310992603 1,15,"Navarra, Comunidad Foral de",31,Navarra,09926,4,3,1,1,6,1,1,1,1,03,6,12,1,1,1
310992704 1,15,"Navarra, Comunidad Foral de",31,Navarra,09927,4,4,1,1,6,1,1,1,1,04,6,13,1,1,1
310993403 1,15,"Navarra, Comunidad Foral de",31,Navarra,09934,4,5,1,1,1,6,1,1,1,03,6,10,1,1,6
310993803 1,15,"Navarra, Comunidad Foral de",31,Navarra,09938,4,4,1,1,1,1,1,1,1,03,6,12,1,1,1
310994003 1,15,"Navarra, Comunidad Foral de",31,Navarra,09940,4,4,2,1,6,6,1,1,1,03,1,13,1,1,1
310994003 2,15,"Navarra, Comunidad Foral de",31,Navarra,09940,4,4,2,1,6,6,1,1,1,04,6,10,1,1,1
310994203 1,15,"Navarra, Comunidad Foral de",31,Navarra,09942,4,4,2,6,1,1,1,1,1,03,6,11,1,1,6
310994203 2,15,"Navarra, Comunidad Foral de",31,Navarra,09942,4,4,2,6,1,1,1,1,1,04,1,10,1,1,6
310994804 1,15,"Navarra, Comunidad Foral de",31,Navarra,09948,4,5,2,1,1,1,1,1,1,04,1,15,1,1,1
310994804 2,15,"Navarra, Comunidad Foral de",31,Navarra,09948,4,5,2,1,1,1,1,1,1,05,1,12,1,1,6
310996001 1,15,"Navarra, Comunidad Foral de",31,Navarra,09960,4,5,2,1,1,1,1,1,1,01,6,12,1,1,1
310996001 2,15,"Navarra, Comunidad Foral de",31,Navarra,09960,4,5,2,1,1,1,1,1,1,02,6,14,1,1,1
310996404 1,15,"Navarra, Comunidad Foral de",31,Navarra,09964,4,4,1,1,1,1,1,1,1,04,6,11,1,1,1
310996503 1,15,"Navarra, Comunidad Foral de",31,Navarra,09965,2,3,1,1,1,1,1,1,1,03,6,14,1,1,1
310996701 1,15,"Navarra, Comunidad Foral de",31,Navarra,09967,2,2,1,1,1,1,1,1,1,01,1,14,1,1,1
310997104 1,15,"Navarra, Comunidad Foral de",31,Navarra,09971,4,4,1,1,1,1,1,1,1,04,6,15,1,1,1
310997502 1,15,"Navarra, Comunidad Foral de",31,Navarra,09975,4,4,2,1,1,1,1,1,1,02,1,14,1,1,6
310997502 2,15,"Navarra, Comunidad Foral de",31,Navarra,09975,4,4,2,1,1,1,1,1,1,03,6,13,1,1,6
310998503 1,15,"Navarra, Comunidad Foral de",31,Navarra,09985,4,4,1,1,6,6,1,1,1,03,1,13,1,1,1
310999702 1,15,"Navarra, Comunidad Foral de",31,Navarra,09997,4,3,1,1,6,6,1,1,1,02,6,15,1,1,1
311000103 1,15,"Navarra, Comunidad Foral de",31,Navarra,10001,5,5,2,1,1,6,1,1,1,03,1,14,1,1,1
311000103 2,15,"Navarra, Comunidad Foral de",31,Navarra,10001,5,5,2,1,1,6,1,1,1,04,6,11,1,1,6
311000603 1,15,"Navarra, Comunidad Foral de",31,Navarra,10006,4,3,1,1,1,1,1,1,1,03,6,15,1,1,1
311001703 1,15,"Navarra, Comunidad Foral de",31,Navarra,10017,4,4,1,1,6,1,1,1,1,03,1,12,1,1,1
311002304 1,15,"Navarra, Comunidad Foral de",31,Navarra,10023,4,4,1,1,6,6,1,1,1,04,1,15,1,1,1
311003002 1,15,"Navarra, Comunidad Foral de",31,Navarra,10030,4,4,1,1,6,6,1,1,1,02,1,10,1,1,6
311003803 1,15,"Navarra, Comunidad Foral de",31,Navarra,10038,4,3,1,1,1,1,1,1,1,03,1,10,1,1,6
311003903 1,15,"Navarra, Comunidad Foral de",31,Navarra,10039,2,3,1,1,1,1,1,1,1,03,6,14,1,1,1
321006603 1,12,Galicia,32,Ourense,10066,2,4,1,1,1,1,1,1,1,03,6,15,1,1,1
321007203 1,12,Galicia,32,Ourense,10072,4,4,1,1,1,1,1,1,1,03,1,15,1,1,1
321007503 1,12,Galicia,32,Ourense,10075,2,3,1,1,1,1,1,1,1,03,6,15,1,1,1
321007603 1,12,Galicia,32,Ourense,10076,4,3,1,1,6,6,1,1,2,03,1,10,6,6,6
321007804 1,12,Galicia,32,Ourense,10078,4,4,1,1,1,1,1,1,1,04,6,12,1,1,1
321008003 1,12,Galicia,32,Ourense,10080,4,3,1,1,1,1,1,1,1,03,6,14,1,1,1
321011103 1,12,Galicia,32,Ourense,10111,2,5,1,1,1,1,1,1,1,03,6,14,1,1,1
321011503 1,12,Galicia,32,Ourense,10115,4,4,1,1,1,1,1,1,1,03,6,15,1,1,1
321013003 1,12,Galicia,32,Ourense,10130,4,3,1,6,1,6,1,1,2,03,6,10,1,1,6
321013802 1,12,Galicia,32,Ourense,10138,2,3,2,1,1,1,1,1,1,02,6,11,1,1,1
321013802 2,12,Galicia,32,Ourense,10138,2,3,2,1,1,1,1,1,1,03,1,14,1,1,1
321014604 1,12,Galicia,32,Ourense,10146,4,4,1,6,6,6,1,1,2,04,6,15,1,1,1
331015002 1,03,"Asturias, Principado de",33,Asturias,10150,2,3,2,1,1,1,1,1,1,02,6,11,1,1,6
331015002 2,03,"Asturias, Principado de",33,Asturias,10150,2,3,2,1,1,1,1,1,1,03,1,12,1,1,6
331015302 1,03,"Asturias, Principado de",33,Asturias,10153,4,3,1,1,1,6,1,1,1,02,1,10,1,1,6
331015603 1,03,"Asturias, Principado de",33,Asturias,10156,4,3,1,1,1,1,1,1,1,03,1,15,1,1,1
331016102 1,03,"Asturias, Principado de",33,Asturias,10161,4,4,1,1,1,6,1,1,1,02,6,11,1,1,6
331017603 1,03,"Asturias, Principado de",33,Asturias,10176,4,4,1,1,1,1,1,1,1,03,1,14,1,1,1
331018303 1,03,"Asturias, Principado de",33,Asturias,10183,4,4,1,1,1,6,1,1,1,03,6,14,1,1,1
331019003 1,03,"Asturias, Principado de",33,Asturias,10190,4,3,1,6,1,6,1,1,1,03,1,11,1,1,6
331021103 1,03,"Asturias, Principado de",33,Asturias,10211,4,4,2,1,1,1,1,1,1,03,6,14,1,1,1
331021103 2,03,"Asturias, Principado de",33,Asturias,10211,4,4,2,1,1,1,1,1,1,04,6,11,1,1,1
331021303 1,03,"Asturias, Principado de",33,Asturias,10213,4,4,2,1,1,1,1,1,1,03,6,15,1,1,1
331021303 2,03,"Asturias, Principado de",33,Asturias,10213,4,4,2,1,1,1,1,1,1,04,6,12,1,1,1
331021803 1,03,"Asturias, Principado de",33,Asturias,10218,4,5,1,1,1,1,1,1,1,03,1,10,1,1,6
331023904 1,03,"Asturias, Principado de",33,Asturias,10239,4,4,1,1,6,1,1,1,1,04,6,13,1,1,1
331024002 1,03,"Asturias, Principado de",33,Asturias,10240,4,3,1,1,1,1,1,1,1,02,1,12,1,1,1
331025403 1,03,"Asturias, Principado de",33,Asturias,10254,4,4,1,1,1,1,1,1,1,03,1,13,1,6,1
331026203 1,03,"Asturias, Principado de",33,Asturias,10262,4,4,1,1,1,1,1,1,1,03,6,12,1,1,1
331027406 1,03,"Asturias, Principado de",33,Asturias,10274,4,5,1,1,1,1,1,1,1,06,6,14,1,1,1
331028301 1,03,"Asturias, Principado de",33,Asturias,10283,2,2,1,9,9,1,1,1,2,01,6,14,1,1,6
331028803 1,03,"Asturias, Principado de",33,Asturias,10288,4,4,2,1,1,1,1,1,1,03,1,15,1,1,1
331028803 2,03,"Asturias, Principado de",33,Asturias,10288,4,4,2,1,1,1,1,1,1,04,1,12,1,1,1
331029304 1,03,"Asturias, Principado de",33,Asturias,10293,4,4,1,1,9,1,1,1,1,04,1,11,1,1,6
331029404 1,03,"Asturias, Principado de",33,Asturias,10294,4,4,1,1,6,1,1,1,1,04,6,12,1,1,1
331029903 1,03,"Asturias, Principado de",33,Asturias,10299,4,3,1,1,1,1,1,1,1,03,1,13,1,1,1
331031003 1,03,"Asturias, Principado de",33,Asturias,10310,4,3,1,1,1,6,1,1,1,03,6,13,1,1,1
331034603 1,03,"Asturias, Principado de",33,Asturias,10346,4,4,1,1,1,6,1,1,1,03,6,12,1,1,1
331035504 1,03,"Asturias, Principado de",33,Asturias,10355,4,4,1,1,6,1,1,1,1,04,1,15,1,1,1
331036002 1,03,"Asturias, Principado de",33,Asturias,10360,4,4,2,1,1,1,1,1,1,02,1,12,1,1,1
331036002 2,03,"Asturias, Principado de",33,Asturias,10360,4,4,2,1,1,1,1,1,1,03,1,10,1,1,6
331037002 1,03,"Asturias, Principado de",33,Asturias,10370,4,3,1,1,6,1,1,1,1,02,1,15,1,1,1
331037302 1,03,"Asturias, Principado de",33,Asturias,10373,4,3,1,1,1,6,1,1,1,02,1,15,1,1,1
331037503 1,03,"Asturias, Principado de",33,Asturias,10375,4,4,1,1,1,6,1,1,1,03,6,11,1,1,6
331038602 1,03,"Asturias, Principado de",33,Asturias,10386,2,3,1,1,6,1,1,1,1,02,1,12,1,1,1
331040903 1,03,"Asturias, Principado de",33,Asturias,10409,4,4,1,1,6,1,1,1,1,03,6,14,1,1,1
331041802 1,03,"Asturias, Principado de",33,Asturias,10418,2,2,1,6,6,1,1,1,1,02,1,11,1,1,1
331043204 1,03,"Asturias, Principado de",33,Asturias,10432,4,4,1,1,1,1,1,1,1,04,1,11,1,1,6
331043305 1,03,"Asturias, Principado de",33,Asturias,10433,4,4,1,1,1,6,1,1,1,05,1,15,9,1,1
331046203 1,03,"Asturias, Principado de",33,Asturias,10462,4,4,1,1,1,1,1,1,1,03,6,14,1,1,1
331046503 1,03,"Asturias, Principado de",33,Asturias,10465,2,3,1,1,1,1,1,1,1,03,1,13,1,1,1
331048104 1,03,"Asturias, Principado de",33,Asturias,10481,4,6,1,1,1,6,1,1,1,04,1,12,1,1,1
331050303 1,03,"Asturias, Principado de",33,Asturias,10503,4,4,1,1,6,6,1,1,1,03,6,14,1,1,1
331052203 1,03,"Asturias, Principado de",33,Asturias,10522,4,3,1,1,6,6,1,1,1,03,1,14,1,1,1
331052302 1,03,"Asturias, Principado de",33,Asturias,10523,2,3,1,6,1,6,1,1,1,02,6,11,1,1,6
331052403 1,03,"Asturias, Principado de",33,Asturias,10524,4,3,1,1,1,6,1,1,1,03,1,14,1,1,1
331055502 1,03,"Asturias, Principado de",33,Asturias,10555,4,3,1,1,1,1,1,1,1,02,1,14,1,1,1
331055704 1,03,"Asturias, Principado de",33,Asturias,10557,4,4,1,1,1,1,1,1,1,04,1,14,1,1,1
331056003 1,03,"Asturias, Principado de",33,Asturias,10560,4,4,1,1,1,1,1,1,1,03,6,11,1,1,6
331056304 1,03,"Asturias, Principado de",33,Asturias,10563,4,4,1,1,1,1,1,1,1,04,6,13,1,1,1
331057003 1,03,"Asturias, Principado de",33,Asturias,10570,4,3,1,1,1,1,1,1,1,03,6,15,1,1,1
331059905 1,03,"Asturias, Principado de",33,Asturias,10599,5,5,1,1,1,1,1,1,1,05,6,10,1,1,6
331060804 1,03,"Asturias, Principado de",33,Asturias,10608,4,3,1,1,1,6,1,1,1,04,6,14,1,1,1
331061004 1,03,"Asturias, Principado de",33,Asturias,10610,4,4,1,1,1,6,1,1,1,04,6,10,1,6,6
331061802 1,03,"Asturias, Principado de",33,Asturias,10618,4,4,2,1,6,6,1,1,1,02,1,15,1,1,1
331061802 2,03,"Asturias, Principado de",33,Asturias,10618,4,4,2,1,6,6,1,1,1,03,6,15,1,1,1
331061903 1,03,"Asturias, Principado de",33,Asturias,10619,4,3,1,1,1,6,1,1,1,03,6,15,1,1,6
331064603 1,03,"Asturias, Principado de",33,Asturias,10646,4,4,1,1,1,1,1,1,1,03,1,10,1,1,1
331064903 1,03,"Asturias, Principado de",33,Asturias,10649,4,3,1,1,1,1,1,1,1,03,6,15,1,1,1
331065003 1,03,"Asturias, Principado de",33,Asturias,10650,4,4,1,1,1,6,1,1,2,03,6,11,1,6,6
331065503 1,03,"Asturias, Principado de",33,Asturias,10655,4,3,1,6,1,1,1,1,1,03,6,10,1,1,6
331066403 1,03,"Asturias, Principado de",33,Asturias,10664,2,3,1,1,6,6,1,1,2,03,1,12,1,1,1
331066503 1,03,"Asturias, Principado de",33,Asturias,10665,4,4,1,1,1,1,1,1,1,03,1,15,1,1,1
331067604 1,03,"Asturias, Principado de",33,Asturias,10676,4,3,1,1,6,6,1,1,1,04,6,15,1,1,1
331067702 1,03,"Asturias, Principado de",33,Asturias,10677,4,4,1,1,1,6,1,1,1,02,6,11,1,1,1
331068904 1,03,"Asturias, Principado de",33,Asturias,10689,4,4,1,1,6,1,1,1,1,04,1,14,1,1,1
331069904 1,03,"Asturias, Principado de",33,Asturias,10699,4,4,1,1,1,1,1,1,1,04,1,14,1,1,1
331070703 1,03,"Asturias, Principado de",33,Asturias,10707,4,4,2,1,1,1,1,1,2,03,6,14,1,1,1
331070703 2,03,"Asturias, Principado de",33,Asturias,10707,4,4,2,1,1,1,1,1,2,04,1,11,1,1,1
331073204 1,03,"Asturias, Principado de",33,Asturias,10732,4,4,1,1,1,6,1,1,1,04,6,14,1,1,1
331073303 1,03,"Asturias, Principado de",33,Asturias,10733,4,3,1,1,1,1,1,1,1,03,1,15,1,1,1
331073402 1,03,"Asturias, Principado de",33,Asturias,10734,2,2,1,1,1,6,1,1,1,02,6,15,1,1,1
331073503 1,03,"Asturias, Principado de",33,Asturias,10735,4,4,1,6,1,1,1,1,2,03,6,10,6,6,6
331074004 1,03,"Asturias, Principado de",33,Asturias,10740,4,4,1,1,1,6,1,1,1,04,1,11,1,1,6
331076503 1,03,"Asturias, Principado de",33,Asturias,10765,4,5,1,1,6,6,1,1,1,03,6,15,1,1,1
331077104 1,03,"Asturias, Principado de",33,Asturias,10771,5,3,1,1,1,1,1,1,2,04,1,15,1,1,1
331077905 1,03,"Asturias, Principado de",33,Asturias,10779,5,7,2,1,1,6,1,1,1,05,1,14,1,1,1
331077905 2,03,"Asturias, Principado de",33,Asturias,10779,5,7,2,1,1,6,1,1,1,06,6,13,1,1,1
331079803 1,03,"Asturias, Principado de",33,Asturias,10798,4,3,1,6,1,6,1,1,1,03,6,12,1,1,1
331080403 1,03,"Asturias, Principado de",33,Asturias,10804,4,4,1,1,1,6,1,1,1,03,6,12,1,1,6
